,player_id,full_name,birth_date,born,height,weight,nationality,position,shoots,college,high_school,career_length,link,G,PTS,AST,FG%,FT%,WS,TRB,FG3%,eFG%,PER
94,nesmiaa01,Aaron Nesmith,"October 16 , 1999","Charleston, South Carolina us",196,97,us,Small Forward,Right,Vanderbilt,"Porter-Gaud School in Charleston, South Carolina",,https://www.basketball-reference.com/players/n/nesmiaa01.html,333.0,9.6,1.2,45.3,82.8,11.2,3.4,38.3,55.7,11.4
95,downebi01,Bill Downey,"November 11 , 1923","Milwaukee, Wisconsin us",198,95,us,Center,Right,Marquette,,1 year,https://www.basketball-reference.com/players/d/downebi01.html,3.0,0.0,0.0,0.0,,-0.1,,,,
96,yabusgu01,Guerschon Yabusele,"December 17 , 1995","Dreux, France fr",201,120,fr,Center and Power Forward,Right,,,,https://www.basketball-reference.com/players/y/yabusgu01.html,211.0,6.2,1.1,46.2,72.4,6.4,3.5,36.3,55.8,13.3
97,tillmxa01,Xavier Tillman Sr.,"January 12 , 1999","Grand Rapids, Michigan us",203,111,us,Center and Power Forward,Right,Michigan State,"High Schools: Forest Hills Central in Grand Rapids, Michigan , Grand Rapids Christian in Grand Rapids, Michigan",,https://www.basketball-reference.com/players/t/tillmxa01.html,290.0,4.9,1.1,50.6,57.2,10.3,3.5,24.6,53.3,14.1
98,smithro01,Robert Smith,"March 10 , 1955","Los Angeles, California us",180,74,us,Point Guard,Right,UNLV,"Crenshaw in Los Angeles, California",7 years,https://www.basketball-reference.com/players/s/smithro01.html,229.0,5.0,1.8,43.5,87.7,5.6,1.3,23.8,44.1,11.0
99,milleja01,Jay Miller,"July 19 , 1943","St. Louis, Missouri us",196,92,us,Small Forward,Right,Notre Dame,"Goshen in Goshen, Indiana",4 years,https://www.basketball-reference.com/players/m/milleja01.html,117.0,5.5,0.4,41.5,71.7,1.4,1.8,0.0,41.5,11.9
100,ohlbrti01,Tim Ohlbrecht,"August 30 , 1988","Wuppertal, Germany de",211,115,de,Center,Right,,,1 year,https://www.basketball-reference.com/players/o/ohlbrti01.html,3.0,1.0,0.3,33.3,100.0,-0.1,0.3,,33.3,-6.1
101,yardlge01,George Yardley,"November 3 , 1928","Hollywood, California us",196,86,us,Small Forward,Right,Stanford,"Newport Harbor in Newport Beach, California",7 years,https://www.basketball-reference.com/players/y/yardlge01.html,472.0,19.2,1.7,42.2,78.0,58.5,8.9,,,20.6
102,dawsoto01,Tony Dawson,"August 25 , 1967","Kinston, North Carolina us",201,97,us,Small Forward,Right,Florida State,"Kinston in Kinston, North Carolina",2 years,https://www.basketball-reference.com/players/d/dawsoto01.html,6.0,2.8,0.2,46.7,100.0,0.0,0.8,50.0,53.3,11.6
103,sittoch01,Charlie Sitton,"July 3 , 1962","McMinnville, Oregon us",203,95,us,Small Forward,Right,Oregon State,"McMinnville in McMinnville, Oregon",1 year,https://www.basketball-reference.com/players/s/sittoch01.html,43.0,2.1,0.6,41.5,52.0,0.1,1.4,0.0,41.5,8.0
104,herveke01,Kevin Hervey,"July 9 , 1996","Arlington, Texas us",203,104,us,Power Forward,Right,UT Arlington,"Bowie in Arlington, Texas",,https://www.basketball-reference.com/players/h/herveke01.html,10.0,1.7,0.5,25.9,,-0.1,1.2,15.0,31.5,5.0
105,masonan01,Anthony Mason,"December 14 , 1966","Miami, Florida us",203,113,us,"Power Forward, Small Forward, and Center",Left,Tennessee State,"Springfield Gardens in Queens, New York",13 years,https://www.basketball-reference.com/players/m/masonan01.html,882.0,10.9,3.4,50.9,70.9,88.3,8.3,16.7,51.0,14.6
106,ginobma01,Manu Ginóbili,"July 28 , 1977","Bahia Blanca, Argentina ar",198,92,ar,Shooting Guard,Left,,,16 years,https://www.basketball-reference.com/players/g/ginobma01.html,1057.0,13.3,3.8,44.7,82.7,106.4,3.5,36.9,52.0,20.2
107,choneji01,Jim Chones,"November 30 , 1949","Racine, Wisconsin us",211,99,us,Center and Power Forward,Right,Marquette,"St. Catherine in Racine, Wisconsin",10 years,https://www.basketball-reference.com/players/c/choneji01.html,788.0,12.5,1.6,47.8,68.0,45.8,8.2,0.0,47.8,13.9
108,derliro01,Rod Derline,"March 11 , 1952","Elma, Washington us",183,79,us,Shooting Guard,Right,Seattle University,"Elma in Elma, Washington",2 years,https://www.basketball-reference.com/players/d/derliro01.html,107.0,4.8,0.7,41.9,78.6,0.8,0.8,,,12.7
109,adamsja01,Jaylen Adams,"May 4 , 1996","Baltimore, Maryland us",183,102,us,Point Guard,Right,St. Bonaventure,"Mount St. Joseph in Baltimore, Maryland",3 years,https://www.basketball-reference.com/players/a/adamsja01.html,41.0,2.7,1.6,33.1,77.8,0.0,1.5,32.9,43.6,7.0
110,towneli01,Linton Townes,"November 30 , 1959","Richmond, Virginia us",201,86,us,Small Forward,Right,James Madison University,"Covington in Covington, Virginia",3 years,https://www.basketball-reference.com/players/t/towneli01.html,60.0,4.3,0.5,44.0,75.0,0.6,1.1,36.0,45.8,11.5
111,minerha01,Harold Miner,"May 5 , 1971","Inglewood, California us",196,95,us,Shooting Guard,Left,USC,"Inglewood in Inglewood, California",4 years,https://www.basketball-reference.com/players/m/minerha01.html,200.0,9.0,1.2,46.0,78.5,4.2,2.2,31.1,46.8,12.6
112,durhapa01,Pat Durham,"March 10 , 1967","Dallas, Texas us",201,95,us,Small Forward,Right,Colorado State,"Wilmer-Hutchins in Dallas, Texas",2 years,https://www.basketball-reference.com/players/d/durhapa01.html,64.0,5.0,0.9,46.9,66.7,0.7,1.7,19.2,47.9,11.4
113,whitask01,Skippy Whitaker,"August 29 , 1930","Quantico, Virginia us",185,81,us,Point Guard,Right,Kentucky,"Sarasota in Sarasota, Florida",1 year,https://www.basketball-reference.com/players/w/whitask01.html,3.0,0.7,0.3,16.7,,-0.1,0.3,,,-8.9
114,obriera01,Ralph O'Brien,"April 8 , 1928","Henshaw, Kentucky us",175,72,us,Point Guard and Shooting Guard,Right,Butler,"Washington in Indianapolis, Indiana",2 years,https://www.basketball-reference.com/players/o/obriera01.html,119.0,7.1,1.5,36.0,83.0,3.1,1.6,,,12.5
115,krebsji01,Jim Krebs,"September 8 , 1935","Webster Groves, Missouri us",203,104,us,Center,Right,SMU,"Webster Groves in Webster Groves, Missouri",7 years,https://www.basketball-reference.com/players/k/krebsji01.html,515.0,8.0,0.8,40.5,75.5,12.4,6.2,,,11.5
116,hamoojo01,Joe Hamood,"September 7 , 1943",United States us,183,81,us,Shooting Guard,Right,Houston,"Fordson in Dearborn, Michigan",1 year,https://www.basketball-reference.com/players/h/hamoojo01.html,76.0,9.9,3.0,33.5,73.8,0.3,2.9,20.5,34.4,10.1
117,lafrera01,Raef LaFrentz,"May 29 , 1976","Hampton, Iowa us",211,108,us,Center and Power Forward,Left,Kansas,"Marmac in Monona, Iowa",10 years,https://www.basketball-reference.com/players/l/lafrera01.html,563.0,10.1,1.1,46.6,71.1,39.4,6.1,36.3,51.6,16.1
118,kupchmi01,Mitch Kupchak,"May 24 , 1954","Hicksville, New York us",206,104,us,Power Forward and Center,Right,UNC,"Brentwood in Brentwood, New York",9 years,https://www.basketball-reference.com/players/k/kupchmi01.html,510.0,10.2,0.7,52.3,70.4,27.1,5.4,0.0,52.3,16.2
119,pollaji01,Jim Pollard,"July 9 , 1922","Oakland, California us",193,83,us,Small Forward,Right,Stanford,"Oakland Tech in Oakland, California",7 years,https://www.basketball-reference.com/players/p/pollaji01.html,438.0,13.2,3.2,36.0,75.0,34.9,7.8,,,15.6
120,norwowi01,Willie Norwood,"August 8 , 1947","Carrolton, Mississippi us",201,99,us,Small Forward,Right,Alcorn State,"Marshall in Carrolton, Mississippi",7 years,https://www.basketball-reference.com/players/n/norwowi01.html,430.0,7.5,0.8,48.8,69.7,17.6,3.7,,,13.9
121,dezonha01,Hank DeZonie,"February 12 , 1922","New York, New York us",198,97,us,Center/Forward,Right,Clark Atlanta University,,1 year,https://www.basketball-reference.com/players/d/dezonha01.html,5.0,3.4,1.8,24.0,71.4,-0.1,3.6,,,
122,willise01,Sean Williams,"September 13 , 1986","Houston, Texas us",208,106,us,Center and Power Forward,Right,Boston College,"Mansfield in Mansfield, Texas",4 years,https://www.basketball-reference.com/players/w/willise01.html,137.0,4.2,0.3,51.1,62.4,3.0,3.4,0.0,51.1,12.4
123,whiteha01,Hassan Whiteside,"June 13 , 1989","Gastonia, North Carolina us",213,120,us,Center,Right,Marshall,"High Schools: Hunter Huss in Gastonia, North Carolina , Ashbrook in Gastonia, North Carolina , Forestview in Gastonia, North Carolina , East Side in Newark, New Jersey , Hope Christian Academy in Kings Mountain, North Carolina , The Patterson School in Lenoir, North Carolina",10 years,https://www.basketball-reference.com/players/w/whiteha01.html,511.0,12.6,0.6,58.6,60.5,52.0,10.8,30.8,58.7,23.9
124,lampema01,Maciej Lampe,"February 5 , 1985","Lodz, Poland pl",211,124,pl,Center,Right,,,3 years,https://www.basketball-reference.com/players/l/lampema01.html,64.0,3.4,0.3,40.7,67.6,-0.2,2.2,25.0,41.1,8.5
125,samueje01,Jermaine Samuels,"November 13 , 1998","Franklin, Massachusetts us",198,104,us,Small Forward,Right,Villanova,"The Rivers School in Weston, Massachusetts",1 year,https://www.basketball-reference.com/players/s/samueje01.html,14.0,1.4,0.2,64.3,100.0,0.2,0.9,0.0,64.3,15.1
126,polsora01,Ralph Polson,"October 26 , 1929","Riverside, California us",201,90,us,Power Forward,Right,Whitworth,,1 year,https://www.basketball-reference.com/players/p/polsora01.html,49.0,3.9,0.5,36.3,63.5,0.8,4.3,,,11.0
127,copato01,Tom Copa,"October 30 , 1964","Robbinsdale, Minnesota us",208,124,us,Center,Right,Marquette,"Coon Rapids in Coon Rapids, Minnesota",1 year,https://www.basketball-reference.com/players/c/copato01.html,33.0,1.5,0.1,55.0,30.8,0.2,1.1,,55.0,10.7
128,porteke02,Kevin Porter Jr.,"May 4 , 2000","Seattle, Washington us",196,92,us,"Shooting Guard, Point Guard, and Small Forward",Left,USC,"Rainier Beach in Seattle, Washington",,https://www.basketball-reference.com/players/p/porteke02.html,309.0,14.4,4.9,43.9,75.7,9.0,4.3,34.8,50.7,14.8
129,wiggiaa01,Aaron Wiggins,"January 2 , 1999","Greensboro, North Carolina us",196,86,us,Shooting Guard,Right,Maryland,"High Schools: Grimsley in Greensboro, North Carolina , Wesleyan Christian Academy in High Point, North Carolina",,https://www.basketball-reference.com/players/w/wiggiaa01.html,339.0,8.7,1.4,48.7,78.4,15.0,3.2,38.0,56.8,13.4
130,hogsebo01,Bob Hogsett,"January 29 , 1941",Virginia us,201,104,us,Power Forward,Right,Tennessee,"Holston Valley in Holston Valley, Tennessee",2 years,https://www.basketball-reference.com/players/h/hogsebo01.html,20.0,1.9,0.1,33.3,56.5,0.0,1.3,,33.3,5.3
131,gonzahu01,Hugo González,"February 5 , 2006","Madrid, Spain es",198,90,es,Small Forward and Shooting Guard,Right,,,,https://www.basketball-reference.com/players/g/gonzahu01.html,74.0,3.9,0.5,47.6,50.0,2.2,3.3,36.2,56.1,10.2
132,przybjo01,Joel Przybilla,"October 10 , 1979","Monticello, Minnesota us",216,115,us,Center,Right,Minnesota,"Monticello in Monticello, Minnesota",13 years,https://www.basketball-reference.com/players/p/przybjo01.html,592.0,3.9,0.4,55.2,55.7,23.0,6.2,0.0,55.2,12.0
133,stroejo01,John Stroeder,"July 24 , 1958","Bremerton, Washington us",208,117,us,Power Forward,Right,Montana,"Port Townsend in Port Townsend, Washington",2 years,https://www.basketball-reference.com/players/s/stroejo01.html,46.0,1.8,0.5,36.9,66.7,-0.1,1.8,0.0,36.9,7.4
134,grimswo01,Woody Grimshaw,"September 24 , 1919",United Kingdom gb,185,83,gb,Guard,Right,Brown University,"Dean Academy in Franklin, Massachusetts",1 year,https://www.basketball-reference.com/players/g/grimswo01.html,21.0,2.9,0.0,35.7,47.7,0.6,,,,
135,phillan01,Andy Phillip,"March 7 , 1922","Granite City, Illinois us",188,88,us,Point Guard and Shooting Guard,Right,Illinois,"Granite City in Granite City, Illinois",11 years,https://www.basketball-reference.com/players/p/phillan01.html,701.0,9.1,5.4,36.8,69.5,60.5,4.4,,,14.1
136,baileja01,James Bailey,"May 21 , 1957","Dublin, Georgia us",206,99,us,Power Forward,Right,Rutgers University,"Xaverian in Westwood, Massachusetts",9 years,https://www.basketball-reference.com/players/b/baileja01.html,595.0,8.8,0.8,48.4,70.3,16.3,5.0,7.7,48.4,13.0
137,hayesni01,Nigel Hayes-Davis,"December 16 , 1994","Westerville, Ohio us",201,115,us,Small Forward,Right,Wisconsin,"Whitmer in Toledo, Ohio",,https://www.basketball-reference.com/players/h/hayesni01.html,36.0,1.7,0.4,32.9,42.9,-0.2,1.5,18.8,36.7,5.1
138,grayra01,RaiQuan Gray,"July 7 , 1999","Fort Lauderdale, Florida us",201,117,us,Power Forward,Right,Florida State,"Dillard in Fort Lauderdale, Florida",2 years,https://www.basketball-reference.com/players/g/grayra01.html,4.0,9.8,3.3,55.2,100.0,0.2,4.0,41.7,63.8,19.3
139,rikerto01,Tom Riker,"February 28 , 1950","Rockville Centre, New York us",208,102,us,Center,Right,South Carolina,"Saint Dominic in Oyster Bay, New York",3 years,https://www.basketball-reference.com/players/r/rikerto01.html,82.0,2.7,0.3,38.0,59.3,0.4,1.7,,,10.9
140,collida01,Darren Collison,"August 23 , 1987","Rancho Cucamonga, California us",183,79,us,Point Guard,Right,UCLA,"Etiwanda in Rancho Cucamonga, California",11 years,https://www.basketball-reference.com/players/c/collida01.html,711.0,12.5,5.0,47.1,85.3,49.9,2.7,39.4,51.7,16.2
141,stevede01,DeShawn Stevenson,"April 3 , 1981","Fresno, California us",196,95,us,Shooting Guard and Small Forward,Right,,"Washington Union in Easton, California",13 years,https://www.basketball-reference.com/players/s/stevede01.html,824.0,7.2,1.6,40.6,69.8,12.1,2.2,34.0,45.6,9.9
142,hancoda01,Darrin Hancock,"November 3 , 1971","Birmingham, Alabama us",201,92,us,Small Forward,Right,Kansas,"Griffin in Griffin, Georgia",3 years,https://www.basketball-reference.com/players/h/hancoda01.html,133.0,3.5,0.7,53.0,57.9,1.1,1.3,33.3,53.2,10.5
143,diopde01,DeSagana Diop,"January 30 , 1982","Dakar, Senegal sn",213,136,sn,Center and Power Forward,Right,,"Oak Hill Academy in Mouth of Wilson, Virginia",12 years,https://www.basketball-reference.com/players/d/diopde01.html,601.0,2.0,0.4,42.7,46.7,12.8,3.7,16.7,42.8,9.8
144,odomla01,Lamar Odom,"November 6 , 1979","Jamaica, New York us",208,99,us,Power Forward and Small Forward,Left,Rhode Island,"Redemption Christian Academy in Troy, New York",14 years,https://www.basketball-reference.com/players/o/odomla01.html,961.0,13.3,3.7,46.3,69.3,77.0,8.4,31.2,49.5,16.5
145,sibersa01,Sam Sibert,"February 11 , 1949","McCormick, South Carolina us",201,97,us,Power Forward,Right,Kentucky State University,,1 year,https://www.basketball-reference.com/players/s/sibersa01.html,5.0,2.4,0.0,30.8,80.0,-0.1,0.8,,,6.4
146,rillegr01,Grant Riller,"February 8 , 1997","Orlando, Florida us",188,86,us,Point Guard,Right,College of Charleston,"Ocoee in Ocoee, Florida",,https://www.basketball-reference.com/players/r/rillegr01.html,7.0,2.6,0.4,66.7,,0.1,0.1,50.0,75.0,23.6
147,alabiso01,Solomon Alabi,"March 21 , 1988","Kaduna, Nigeria ng",216,113,ng,Center,Right,Florida State,"Montverde Academy in Montverde, Florida",2 years,https://www.basketball-reference.com/players/a/alabiso01.html,26.0,1.5,0.2,31.4,70.0,0.0,2.3,,31.4,10.3
148,diabamo01,Moussa Diabaté,"January 21 , 2002","Paris, France fr",208,95,fr,Center,Right,Michigan,"High Schools: Florida Preparatory Academy in Melbourne, Florida , DME Academy in Daytona Beach, Florida , IMG Academy in Bradenton, Florida",,https://www.basketball-reference.com/players/d/diabamo01.html,177.0,6.0,1.2,60.6,63.4,11.4,6.5,20.0,60.8,16.9
149,foxji01,Jim Fox,"April 7 , 1943","Atlanta, Georgia us",208,104,us,Center,Right,South Carolina,"Gordon in Barnesville, Georgia",10 years,https://www.basketball-reference.com/players/f/foxji01.html,743.0,9.3,1.6,47.9,77.0,41.8,7.4,,,15.2
150,donalja01,James Donaldson,"August 16 , 1957","Heacham, United Kingdom gb",218,124,gb,Center,Left,Washington State,"Luther Burbank in Sacramento, California",14 years,https://www.basketball-reference.com/players/d/donalja01.html,957.0,8.6,0.8,57.1,73.2,62.3,7.8,,57.1,13.8
151,osterwa01,Wally Osterkorn,"July 6 , 1928","Chicago, Illinois us",196,97,us,Small Forward and Power Forward,Right,Illinois,"Amundsen in Chicago, Illinois",4 years,https://www.basketball-reference.com/players/o/osterwa01.html,204.0,7.0,1.7,33.4,59.2,8.9,6.0,,,12.1
152,jacksmi02,Michael Jackson,"July 13 , 1964","Fairfax, Virginia us",188,83,us,Point Guard,Right,Georgetown,"South Lakes in Reston, Virginia",3 years,https://www.basketball-reference.com/players/j/jacksmi02.html,89.0,2.1,2.2,36.9,67.5,-0.2,0.8,27.3,39.1,7.7
153,thompja01,Jack Thompson,"March 26 , 1946","New York, New York us",185,83,us,Guard,Right,South Carolina,"Adelphi Academy in Brooklyn, New York",1 year,https://www.basketball-reference.com/players/t/thompja01.html,2.0,1.0,1.0,33.3,,0.0,0.5,0.0,33.3,5.0
154,jacksis01,Isaiah Jackson,"January 10 , 2002","Pontiac, Michigan us",203,92,us,Center,Right,Kentucky,"High Schools: Lutheran Northwest in Rochester Hills, Michigan , Old Redford Academy in Detroit, Michigan , SPIRE Academy in Geneva, Ohio , Waterford Mott in Waterford, Michigan",,https://www.basketball-reference.com/players/j/jacksis01.html,218.0,7.1,0.8,60.5,66.6,10.3,4.5,18.9,60.8,18.9
155,carrau01,Austin Carr,"March 10 , 1948","Washington, District of Columbia us",193,90,us,Shooting Guard,Right,Notre Dame,"Mackin in Washington, District of Columbia",10 years,https://www.basketball-reference.com/players/c/carrau01.html,682.0,15.4,2.8,44.9,80.4,32.9,2.9,15.4,44.9,15.0
156,reynoje01,Jerry Reynolds,"December 23 , 1962","Brooklyn, New York us",203,90,us,Small Forward and Shooting Guard,Right,LSU,"Alexander Hamilton in Brooklyn, New York",8 years,https://www.basketball-reference.com/players/r/reynoje01.html,443.0,9.1,2.0,41.8,74.9,10.5,3.0,22.6,42.2,15.0
157,willico04,Cody Williams,"November 20 , 2004","San Luis Obispo, California us",203,86,us,Shooting Guard,Right,Colorado,"Perry in Gilbert, Arizona",,https://www.basketball-reference.com/players/w/willico04.html,117.0,7.0,1.7,41.9,71.1,-1.0,2.7,23.7,46.0,7.3
158,glassge01,Gerald Glass,"November 12 , 1967","Greenwood, Mississippi us",196,100,us,Small Forward,Right,"Colleges: Delta State University , Ole Miss","Amanda Elzy in Greenwood, Mississippi",4 years,https://www.basketball-reference.com/players/g/glassge01.html,201.0,7.7,1.5,43.3,64.3,1.8,2.5,23.6,44.2,13.3
159,smithsa01,Sam Smith,"January 27 , 1944","Hazard, Kentucky us",201,104,us,Small Forward,Right,"Colleges: Louisville , Kentucky Wesleyan College","Hazard in Hazard, Kentucky",4 years,https://www.basketball-reference.com/players/s/smithsa01.html,255.0,8.2,1.1,40.1,65.7,9.6,7.0,20.0,40.2,12.6
160,morrija01,Jaylen Morris,"September 19 , 1995","Amherst, New York us",196,83,us,Shooting Guard,Right,Molloy,"St. Joseph's in Buffalo, New York",3 years,https://www.basketball-reference.com/players/m/morrija01.html,13.0,3.1,1.0,35.4,50.0,-0.2,1.8,20.0,38.5,5.6
161,tuckepj01,P.J. Tucker,"May 5 , 1985","Raleigh, North Carolina us",196,111,us,"Small Forward, Power Forward, and Shooting Guard",Right,Texas,"Enloe in Raleigh, North Carolina",14 years,https://www.basketball-reference.com/players/t/tuckepj01.html,886.0,6.6,1.4,42.5,75.0,43.3,5.4,36.6,51.2,9.9
162,iversal01,Allen Iverson,"June 7 , 1975","Hampton, Virginia us",183,74,us,Shooting Guard and Point Guard,Right,Georgetown,"Bethel in Hampton, Virginia",14 years,https://www.basketball-reference.com/players/i/iversal01.html,914.0,26.7,6.2,42.5,78.0,99.0,3.7,31.3,45.2,20.9
163,beached01,Ed Beach,"January 25 , 1929","Elizabeth, New Jersey us",190,90,us,Forward,Right,West Virginia,"Thomas Jefferson in Elizabeth, New Jersey",1 year,https://www.basketball-reference.com/players/b/beached01.html,12.0,1.8,0.3,21.1,66.7,-0.3,2.1,,,
164,inglida01,Damien Inglis,"May 20 , 1995","Cayenne, French Guiana gf",203,111,gf,Small Forward,Right,,,1 year,https://www.basketball-reference.com/players/i/inglida01.html,20.0,1.8,0.5,35.1,87.5,-0.1,1.6,23.1,39.2,6.7
165,dentora01,Randy Denton,"February 18 , 1949","Raleigh, North Carolina us",208,108,us,Center,Right,Duke,"Enloe in Raleigh, North Carolina",6 years,https://www.basketball-reference.com/players/d/dentora01.html,413.0,11.5,1.3,47.3,77.9,20.2,8.6,21.4,47.3,17.2
